id,title,summary,published_date,authors,primary_category
http://arxiv.org/abs/2510.20863v1,"State capacity, innovation, and endogenous development in Chile","The study explores the evolution of Chile's industrial policy from 1990 to
2022 through the lens of state capacity, innovation and endogenous development.
In a global context where governments are reasserting their role as active
agents of innovation, Chile presents a paradox. It is a stable and open economy
that has expanded investment in science and technology but still struggles to
transform this effort into sustainable capabilities. Drawing on the works of
Mazzucato, Aghion, Howitt, Mokyr, Samuelson and Sampedro, the study integrates
evolutionary economics, public policy and humanist ethics. Using a longitudinal
case study approach and official data, it finds that Chile has improved its
innovation institutions but continues to experience weak coordination, regional
inequality and a fragile culture of knowledge. The research concludes that
achieving inclusive innovation requires adaptive governance and an ethical
vision of innovation as a public good.",2025-10-22 22:40:39+00:00,['Rodrigo Barra Novoa'],econ.GN
http://arxiv.org/abs/2510.20066v1,A Multi-Layer Machine Learning and Econometric Pipeline for Forecasting Market Risk: Evidence from Cryptoasset Liquidity Spillovers,"We study whether liquidity and volatility proxies of a core set of
cryptoassets generate spillovers that forecast market-wide risk. Our empirical
framework integrates three statistical layers: (A) interactions between core
liquidity and returns, (B) principal-component relations linking liquidity and
returns, and (C) volatility-factor projections that capture cross-sectional
volatility crowding. The analysis is complemented by vector autoregression
impulse responses and forecast error variance decompositions (see Granger 1969;
Sims 1980), heterogeneous autoregressive models with exogenous regressors
(HAR-X, Corsi 2009), and a leakage-safe machine learning protocol using
temporal splits, early stopping, validation-only thresholding, and SHAP-based
interpretation. Using daily data from 2021 to 2025 (1462 observations across 74
assets), we document statistically significant Granger-causal relationships
across layers and moderate out-of-sample predictive accuracy. We report the
most informative figures, including the pipeline overview, Layer A heatmap,
Layer C robustness analysis, vector autoregression variance decompositions, and
the test-set precision-recall curve. Full data and figure outputs are provided
in the artifact repository.",2025-10-22 22:36:34+00:00,"['Yimeng Qiu', 'Feihuang Fang']",cs.LG
http://arxiv.org/abs/2510.20032v1,Evaluating Local Policies in Centralized Markets,"We study a policy evaluation problem in centralized markets. We show that the
aggregate impact of any marginal reform, the Marginal Policy Effect (MPE), is
nonparametrically identified using data from a baseline equilibrium, without
additional variation in the policy rule. We achieve this by constructing the
equilibrium-adjusted outcome: a policy-invariant structural object that
augments an agent's outcome with the full equilibrium externality their
participation imposes on others. We show that these externalities can be
constructed using estimands that are already common in empirical work. The MPE
is identified as the covariance between our structural outcome and the reform's
direction, providing a flexible tool for optimal policy targeting and a novel
bridge to the Marginal Treatment Effects literature.",2025-10-22 21:22:04+00:00,"['Dmitry Arkhangelsky', 'Wisse Rutgers']",econ.GN
http://arxiv.org/abs/2510.19799v1,"Integrating Transparent Models, LLMs, and Practitioner-in-the-Loop: A Case of Nonprofit Program Evaluation","Public and nonprofit organizations often hesitate to adopt AI tools because
most models are opaque even though standard approaches typically analyze
aggregate patterns rather than offering actionable, case-level guidance. This
study tests a practitioner-in-the-loop workflow that pairs transparent
decision-tree models with large language models (LLMs) to improve predictive
accuracy, interpretability, and the generation of practical insights. Using
data from an ongoing college-success program, we build interpretable decision
trees to surface key predictors. We then provide each tree's structure to an
LLM, enabling it to reproduce case-level predictions grounded in the
transparent models. Practitioners participate throughout feature engineering,
model design, explanation review, and usability assessment, ensuring that field
expertise informs the analysis at every stage. Results show that integrating
transparent models, LLMs, and practitioner input yields accurate, trustworthy,
and actionable case-level evaluations, offering a viable pathway for
responsible AI adoption in the public and nonprofit sectors.",2025-10-22 17:35:13+00:00,"['Ji Ma', 'Albert Casella']",cs.CY
http://arxiv.org/abs/2510.19672v1,Policy Learning with Abstention,"Policy learning algorithms are widely used in areas such as personalized
medicine and advertising to develop individualized treatment regimes. However,
most methods force a decision even when predictions are uncertain, which is
risky in high-stakes settings. We study policy learning with abstention, where
a policy may defer to a safe default or an expert. When a policy abstains, it
receives a small additive reward on top of the value of a random guess. We
propose a two-stage learner that first identifies a set of near-optimal
policies and then constructs an abstention rule from their disagreements. We
establish fast O(1/n)-type regret guarantees when propensities are known, and
extend these guarantees to the unknown-propensity case via a doubly robust (DR)
objective. We further show that abstention is a versatile tool with direct
applications to other core problems in policy learning: it yields improved
guarantees under margin conditions without the common realizability assumption,
connects to distributionally robust policy learning by hedging against small
data shifts, and supports safe policy improvement by ensuring improvement over
a baseline policy with high probability.",2025-10-22 15:18:29+00:00,"['Ayush Sawarni', 'Jikai Jin', 'Justin Whitehouse', 'Vasilis Syrgkanis']",cs.LG
http://arxiv.org/abs/2510.21843v1,A quality of mercy is not trained: the imagined vs. the practiced in healthcare process-specialized AI development,"In high stakes organizational contexts like healthcare, artificial
intelligence (AI) systems are increasingly being designed to augment complex
coordination tasks. This paper investigates how the ethical stakes of such
systems are shaped by their epistemic framings: what aspects of work they
represent, and what they exclude. Drawing on an embedded study of AI
development for operating room (OR) scheduling at a Canadian hospital, we
compare scheduling-as-imagined in the AI design process: rule-bound,
predictable, and surgeon-centric, with scheduling-as-practiced as a fluid,
patient-facing coordination process involving ethical discretion. We show how
early representational decisions narrowed what the AI could support, resulting
in epistemic foreclosure: the premature exclusion of key ethical dimensions
from system design. Our findings surface the moral consequences of abstraction
and call for a more situated approach to designing healthcare
process-specialized artificial intelligence systems.",2025-10-22 14:48:35+00:00,"['Anand Bhardwaj', 'Samer Faraj']",cs.CY
http://arxiv.org/abs/2510.19630v2,Network Contagion Dynamics in European Banking: A Navier-Stokes Framework for Systemic Risk Assessment,"This paper develops a continuous functional framework for analyzing contagion
dynamics in financial networks, extending the Navier-Stokes-based approach to
network-structured spatial processes. We model financial distress propagation
as a diffusion process on weighted networks, deriving a network diffusion
equation from first principles that predicts contagion decay depends on the
network's algebraic connectivity through the relation $\kappa =
\sqrt{\lambda_2/D}$, where $\lambda_2$ is the second-smallest eigenvalue of the
graph Laplacian and $D$ is the diffusion coefficient. Applying this framework
to European banking data from the EBA stress tests (2018, 2021, 2023), we
estimate interbank exposure networks using maximum entropy methods and track
the evolution of systemic risk through the COVID-19 crisis. Our key finding is
that network connectivity declined by 45\% from 2018 to 2023, implying a 26\%
reduction in the contagion decay parameter. Difference-in-differences analysis
reveals this structural change was driven by regulatory-induced deleveraging of
systemically important banks, which experienced differential asset reductions
of 17\% relative to smaller institutions. The networks exhibit lognormal rather
than scale-free degree distributions, suggesting greater resilience than
previously assumed in the literature. Extensive robustness checks across
parametric and non-parametric estimation methods confirm declining systemic
risk, with cross-method correlations exceeding 0.95. These findings demonstrate
that post-COVID-19 regulatory reforms effectively reduced network
interconnectedness and systemic vulnerability in the European banking system.",2025-10-22 14:27:12+00:00,['Tatsuru Kikuchi'],econ.EM
http://arxiv.org/abs/2510.19511v2,Compensation-based risk-sharing,"This paper studies the mathematical problem of allocating payouts
(compensations) in an endowment contingency fund using a risk-sharing rule that
satisfies full allocation. Besides the participants, an administrator manages
the fund by collecting ex-ante contributions to establish the fund and
distributing ex-post payouts to members. Two types of administrators are
considered. An 'active' administrator both invests in the fund and receives the
payout of the fund when no participant receives a payout. A 'passive'
administrator performs only administrative tasks and neither invests in nor
receives a payout from the fund. We analyze the actuarial fairness of both
compensation-based risk-sharing schemes and provide general conditions under
which fairness is achieved. The results extend earlier work by Denuit and
Robert (2025) and Dhaene and Milevsky (2024), who focused on payouts based on
Bernoulli distributions, by allowing for general non-negative loss
distributions.",2025-10-22 12:05:05+00:00,"['Jan Dhaene', 'Atibhav Chaudhry', 'Ka Chun Cheung', 'Austin Riis-Due']",q-fin.RM
http://arxiv.org/abs/2510.19450v1,Towards a feminist understanding of digital platform work,"The rapid growth of the digital platform economy is transforming labor
markets, offering new employment opportunities with promises of flexibility and
accessibility. However, these benefits often come at the expense of increased
economic exploitation, occupational segregation, and deteriorating working
conditions. Research highlights that algorithmic management disproportionately
impacts marginalized groups, reinforcing gendered and racial inequalities while
deepening power imbalances within capitalist systems. This study seeks to
elucidate the complex nature of digital platform work by drawing on feminist
theories that have historically scrutinized and contested the structures of
power within society, especially in the workplace. It presents a framework
focused on four key dimensions to lay a foundation for future research: (i)
precarity and exploitation, (ii) surveillance and control, (iii) blurring
employment boundaries, and (iv) colonial legacies. It advocates for
participatory research, transparency in platform governance, and structural
changes to promote more equitable conditions for digital platform workers.",2025-10-22 10:27:45+00:00,['Clara Punzi'],cs.CY
http://arxiv.org/abs/2510.19426v1,"Using did_multiplegt_dyn to Estimate Event-Study Effects in Complex Designs: Overview, and Four Examples Based on Real Datasets","The command did_multiplegt_dyn can be used to estimate event-study effects in
complex designs with a potentially non-binary and/or non-absorbing treatment.
This paper starts by providing an overview of the estimators computed by the
command. Then, simulations based on three real datasets are used to demonstrate
the estimators' properties. Finally, the command is used on four real datasets
to estimate event-study effects in complex designs. The first example has a
binary treatment that can turn on an off. The second example has a continuous
absorbing treatment. The third example has a discrete multivalued treatment
that can increase or decrease multiple times over time. The fourth example has
two, binary and absorbing treatments, where the second treatment always happens
after the first.",2025-10-22 09:52:27+00:00,"['Clément de Chaisemartin', 'Diego Ciccia', 'Felix Knau', 'Mélitine Malézieux', 'Doulo Sow', 'David Arboleda', 'Romain Angotti', ""Xavier D'Haultfoeuille"", 'Bingxue Li', 'Henri Fabre', 'Anzony Quispe']",econ.EM
http://arxiv.org/abs/2510.19377v1,Government Transparency Affects Innovation: Evidence from Wireless Products,"Does government transparency affect innovation? I evaluate the launch of a
government database with detailed technical information on the universe of
wireless-enabled products on the U.S. market (N 347 thousand). The results show
the launch approximately doubled the use of new technologies in the following
ten years, an indicator of follow-on innovation. The increase affected both
products in the same and new product classes, suggesting novelty; waned over
several years, potentially due to an increase in secrecy and patenting; and
boosted foreign more than U.S. domestic competitors. These results highlight
the importance of information for private sector innovation.",2025-10-22 08:51:35+00:00,['Šimon Trlifaj'],econ.GN
http://arxiv.org/abs/2510.20854v1,Edgeworth's exact and naturally weighted evolutionary utilitarianism and the happiness of Mr. Pongo,"This article challenges the conventional reading of Francis Ysidro Edgeworth
by reconstructing his intellectual project of unifying the moral sciences
through mathematics. The contribution he made in the first phase of his
writing, culminating in \textit{Mathematical Psychics}, aimed to reconfigure
utilitarianism as an exact science, grounding it in psychophysics and
evolutionary biology. In order to solve the utilitarian problem of maximizing
pleasure for a given set of sentient beings, he modeled individuals as
``quasi-Fechnerian'' functions, which incorporated their capacity for pleasure
as determined by their place in the evolutionary order. The problem of
maximization is solved by distributing means according to the individuals'
capacity for pleasure. His radical anti-egalitarian conclusions did not stem
from an abstract principle of justice, but from the necessity to maximize
welfare among naturally unequal beings. This logic was applied not only to
sentients of different evolutionary orders, such as Mr. Pongo, a famous
gorilla, and humans, but also to human races, sexes, and classes. The system,
in essence, uses the apparent neutrality of science to naturalize and justify
pre-existing social hierarchies. This analysis reveals that the subsequent
surgical removal of his utilitarianism by economists, starting with Schumpeter,
while making his tools palatable, eviscerates his overarching philosophical
system.",2025-10-22 07:41:10+00:00,['Alberto Baccini'],econ.GN
http://arxiv.org/abs/2510.19306v1,Topology of Currencies: Persistent Homology for FX Co-movements: A Comparative Clustering Study,"This study investigates whether Topological Data Analysis (TDA) can provide
additional insights beyond traditional statistical methods in clustering
currency behaviours. We focus on the foreign exchange (FX) market, which is a
complex system often exhibiting non-linear and high-dimensional dynamics that
classical techniques may not fully capture. We compare clustering results based
on TDA-derived features versus classical statistical features using monthly
logarithmic returns of 13 major currency exchange rates (all against the euro).
Two widely-used clustering algorithms, \(k\)-means and Hierarchical clustering,
are applied on both types of features, and cluster quality is evaluated via the
Silhouette score and the Calinski-Harabasz index. Our findings show that
TDA-based feature clustering produces more compact and well-separated clusters
than clustering on traditional statistical features, particularly achieving
substantially higher Calinski-Harabasz scores. However, all clustering
approaches yield modest Silhouette scores, underscoring the inherent difficulty
of grouping FX time series. The differing cluster compositions under TDA vs.
classical features suggest that TDA captures structural patterns in currency
co-movements that conventional methods might overlook. These results highlight
TDA as a valuable complementary tool for analysing financial time series, with
potential applications in risk management where understanding structural
co-movements is crucial.",2025-10-22 07:10:54+00:00,"['Pattravadee de Favereau de Jeneret', 'Ioannis Diamantis']",stat.ML
