id,title,published_date,authors,primary_category,summary,year
http://arxiv.org/abs/2510.26387v1,Robust Welfare under Imperfect Competition,2025-10-30 11:30:30+00:00,"['Konstantin von Beringe', 'Mark Whitmeyer']",econ.TH,"We study welfare analysis for policy changes when supply behavior is only
partially known. We augment the robust-demand approach of Kang and Vasserman
(2025) with two supply primitives--intervals of feasible pass-through and
conduct (market-power) parameters--applied to two equilibrium snapshots. A
simple accounting identity distills the supply-side contribution to welfare to
a simple integral expression. From there, we deduce that the bounds are
produced by a single-threshold ""bang-bang"" inverse pass-through function. This,
plus a modification of Kang and Vasserman's (2025) demand-side
characterization, delivers simple bounds for consumer surplus, producer
surplus, tax revenue, total surplus, and deadweight loss. We also study an ad
valorem extension.",2025
http://arxiv.org/abs/2510.26263v2,The Effect of Using Popular Mathematical Puzzles on The Mathematical Thinking of Syrian Schoolchildren,2025-10-30 08:44:12+00:00,"['Duaa Abdullah', 'Jasem Hamoud']",econ.TH,"In this paper we provide a good overview of the problems and the background
of mathematics education in Syrian schools. We aimed to study the effect of
using popular mathematical puzzles on the mathematical thinking of
schoolchildren, by conducting a paired experimental study (pre-test and
post-test control group design) of the data we obtained through a sample taken
from students of sixth-grade primary school students in Syria the Lady Mary
School in Syria, in order to evaluate the extent of the impact of popular
mathematical puzzles on students' ability to solve problems and mathematical
skills, and then the skills were measured and the results were analyzed using a
t-test as a tool for statistical analysis.",2025
http://arxiv.org/abs/2510.26106v1,Causal Inference with Groupwise Matching,2025-10-30 03:31:49+00:00,"['Ratzanyel Rincón', 'Kyungchul Song']",econ.EM,"This paper examines methods of causal inference based on groupwise matching
when we observe multiple large groups of individuals over several periods. We
formulate causal inference validity through a generalized matching condition,
generalizing the parallel trend assumption in difference-in-differences
designs. We show that difference-in-differences, synthetic control, and
synthetic difference-in-differences designs are distinguished by the specific
matching conditions that they invoke. Through regret analysis, we demonstrate
that difference-in-differences and synthetic control with differencing are
complementary; the former dominates the latter if and only if the latter's
extrapolation error exceeds the former's matching error up to a term vanishing
at the parametric rate. The analysis also reveals that synthetic control with
differencing is equivalent to difference-in-differences when the parallel trend
assumption holds for both the pre-treatment and post-treatment periods. We
develop a statistical inference procedure based on synthetic control with
differencing and present an empirical application demonstrating its usefulness.",2025
http://arxiv.org/abs/2510.26091v2,TEE-BFT: Pricing the Security of Data Center Execution Assurance,2025-10-30 03:02:39+00:00,"['Alex Shamis', 'Matt Stephenson', 'Linfeng Zhou']",econ.TH,"Blockchains face inherent limitations when communicating outside their own
ecosystem, largely due to the Byzantine Fault Tolerant (BFT) 3f+1 security
model. Trusted Execution Environments (TEEs) are a promising mitigation because
they allow a single trusted broker to interface securely with external systems.
  This paper develops a cost-of-collusion principal-agent model for
compromising a TEE in a Data Center Execution Assurance design. The model
isolates the main drivers of attack profitability: a K-of-n coordination
threshold, independent detection risk q, heterogeneous per-member sanctions
F_i, and a short-window flow prize (omega) proportional to the value secured
(beta times V).
  We derive closed-form deterrence thresholds and a conservative design bound
(V_safe) that make collusion unprofitable under transparent parameter choices.
Calibrations based on time-advantaged arbitrage indicate that plausible TEE
parameters can protect on the order of one trillion dollars in value. The
analysis informs the design of TEE-BFT, a blockchain architecture that combines
BFT consensus with near-stateless TEEs, distributed key generation, and
on-chain attestation to maintain security when interacting with external
systems.",2025
http://arxiv.org/abs/2510.26065v1,Price Levels in Heterogeneous-Agent Models,2025-10-30 01:38:08+00:00,['Felix Höfer'],econ.TH,"We study a model of the Fiscal Theory of the Price Level (FTPL) in a
Bewley-Huggett-Aiyagari framework with heterogeneous agents. The model is set
in continuous time, and ex post heterogeneity arises due to idiosyncratic,
uninsurable income shocks. Such models have a natural interpretation as
mean-field games, introduced by Huang, Caines, and Malham\'e and by Lasry and
Lions. We highlight this connection and discuss the existence and multiplicity
of stationary equilibria in models with and without capital. Our focus is on
the mathematical analysis, and we prove the existence of two equilibria in
which the government runs constant primary deficits, which in turn implies the
existence of multiple price levels.",2025
http://arxiv.org/abs/2510.26051v1,Estimation and Inference in Boundary Discontinuity Designs: Distance-Based Methods,2025-10-30 01:03:57+00:00,"['Matias D. Cattaneo', 'Rocio Titiunik', 'Ruiqi', 'Yu']",econ.EM,"We study the statistical properties of nonparametric distance-based
(isotropic) local polynomial regression estimators of the boundary average
treatment effect curve, a key causal functional parameter capturing
heterogeneous treatment effects in boundary discontinuity designs. We present
necessary and/or sufficient conditions for identification, estimation, and
inference in large samples, both pointwise and uniformly along the boundary.
Our theoretical results highlight the crucial role played by the ``regularity''
of the boundary (a one-dimensional manifold) over which identification,
estimation, and inference are conducted. Our methods are illustrated with
simulated data. Companion general-purpose software is provided.",2025
http://arxiv.org/abs/2510.26035v1,Budget Forecasting and Integrated Strategic Planning for Leaders,2025-10-30 00:22:50+00:00,['Matt Salehi'],q-fin.GN,"This study explored how advanced budgeting techniques and economic indicators
influence funding levels and strategic alignment in California Community
Colleges (CCCs). Despite widespread implementation of budgeting reforms, many
CCCs continue to face challenges aligning financial planning with institutional
missions, particularly in supporting diversity, equity, and inclusion (DEI)
initiatives. The study used a quantitative correlational design, analyzing 30
years of publicly available economic data, including unemployment rates, GDP
growth, and CPI, in relation to CCC funding trends. Results revealed a strong
positive correlation between GDP growth and CCC funding levels, as well as
between CPI and funding levels, underscoring the predictive value of
macroeconomic indicators in budget planning. These findings emphasize the need
for educational leaders to integrate economic forecasting into budget planning
processes to safeguard institutional effectiveness and sustain programs serving
underrepresented student populations.",2025
http://arxiv.org/abs/2510.26030v1,World personal income distribution evolution measured by purchasing power parity exchange rates,2025-10-30 00:10:35+00:00,"['J. D. A. Islas-García', 'M. del Castillo-Mussot', 'Marcelo B. Ribeiro']",econ.GN,"The evolution of global income distribution from 1988 to 2018 is analyzed
using purchasing power parity exchange rates and well-established statistical
distributions. This research proposes the use of two separate distributions to
more accurately represent the overall data, rather than relying on a single
distribution. The global income distribution was fitted to log-normal and gamma
functions, which are standard tools in econophysics. Despite limitations in
data completeness during the early years, the available information covered the
vast majority of the world's population. Probability density function (PDF)
curves enabled the identification of key peaks in the distribution, while
complementary cumulative distribution function (CCDF) curves highlighted
general trends in inequality. Initially, the global income distribution
exhibited a bimodal pattern; however, the growth of middle classes in highly
populated countries such as China and India has driven the transition to a
unimodal distribution in recent years. While single-function fits with gamma or
log-normal distributions provided reasonable accuracy, the bimodal approach
constructed as a sum of log-normal distributions yielded near-perfect fits.",2025
http://arxiv.org/abs/2510.25743v1,Agentic Economic Modeling,2025-10-29 17:46:07+00:00,"['Bohan Zhang', 'Jiaxuan Li', 'Ali Hortaçsu', 'Xiaoyang Ye', 'Victor Chernozhukov', 'Angelo Ni', 'Edward Huang']",econ.EM,"We introduce Agentic Economic Modeling (AEM), a framework that aligns
synthetic LLM choices with small-sample human evidence for reliable econometric
inference. AEM first generates task-conditioned synthetic choices via LLMs,
then learns a bias-correction mapping from task features and raw LLM choices to
human-aligned choices, upon which standard econometric estimators perform
inference to recover demand elasticities and treatment effects.We validate AEM
in two experiments. In a large scale conjoint study with millions of
observations, using only 10% of the original data to fit the correction model
lowers the error of the demand-parameter estimates, while uncorrected LLM
choices even increase the errors. In a regional field experiment, a mixture
model calibrated on 10% of geographic regions estimates an out-of-domain
treatment effect of -65\pm10 bps, closely matching the full human experiment
(-60\pm8 bps).Under time-wise extrapolation, training with only day-one human
data yields -24 bps (95% CI: [-26, -22], p<1e-5),improving over the human-only
day-one baseline (-17 bps, 95% CI: [-43, +9], p=0.2049).These results
demonstrate AEM's potential to improve RCT efficiency and establish a
foundation method for LLM-based counterfactual generation.",2025
http://arxiv.org/abs/2510.25738v1,Walrasian equilibria are almost always finite in number,2025-10-29 17:41:59+00:00,"['Sofia B. S. D. Castro', 'Peter B. Gothen']",econ.TH,"We show that in the context of exchange economies defined by aggregate excess
demand functions on the full open price simplex, the generic economy has a
finite number of equilibria. Genericicity is proved also for critical economies
and, in both cases, in the strong sense that it holds for an open dense subset
of economies in the Whitney topology. We use the concept of finite singularity
type from singularity theory. This concept ensures that the number of
equilibria of a map appear only in finite number. We then show that maps of
finite singularity type make up an open and dense subset of all smooth maps and
translate the result to the set of aggregate excess demand functions of an
exchange economy.
  Along the way, we extend the classical results of Sonnenschein-Mantel-Debreu
to aggregate excess demand functions defined on the full open price simplex,
rather than just compact subsets of the simplex.",2025
http://arxiv.org/abs/2510.25607v1,Inference on Welfare and Value Functionals under Optimal Treatment Assignment,2025-10-29 15:16:11+00:00,"['Xiaohong Chen', 'Zhenxiao Chen', 'Wayne Yuan Gao']",econ.EM,"We provide theoretical results for the estimation and inference of a class of
welfare and value functionals of the nonparametric conditional average
treatment effect (CATE) function under optimal treatment assignment, i.e.,
treatment is assigned to an observed type if and only if its CATE is
nonnegative. For the optimal welfare functional defined as the average value of
CATE on the subpopulation with nonnegative CATE, we establish the $\sqrt{n}$
asymptotic normality of the semiparametric plug-in estimators and provide an
analytical asymptotic variance formula. For more general value functionals, we
show that the plug-in estimators are typically asymptotically normal at the
1-dimensional nonparametric estimation rate, and we provide a consistent
variance estimator based on the sieve Riesz representer, as well as a proposed
computational procedure for numerical integration on submanifolds. The key
reason underlying the different convergence rates for the welfare functional
versus the general value functional lies in that, on the boundary subpopulation
for whom CATE is zero, the integrand vanishes for the welfare functional but
does not for general value functionals. We demonstrate in Monte Carlo
simulations the good finite-sample performance of our estimation and inference
procedures, and conduct an empirical application of our methods on the
effectiveness of job training programs on earnings using the JTPA data set.",2025
http://arxiv.org/abs/2510.25487v1,The Latin Monetary Union and Trade: A Closer Look,2025-10-29 13:08:06+00:00,['Jacopo Timini'],econ.GN,"This paper reexamines the effects of the Latin Monetary Union (LMU) - a 19th
century agreement among several European countries to standardize their
currencies through a bimetallic system based on fixed gold and silver content -
on trade. Unlike previous studies, this paper adopts the latest advances in
gravity modeling and a more rigorous approach to defining the control group by
accounting for the diversity of currency regimes during the early years of the
LMU. My findings suggest that the LMU had a positive effect on trade between
its members until the early 1870s, when bimetallism was still considered a
viable monetary system. These effects then faded, converging to zero. Results
are robust to the inclusion of additional potential confounders, the use of
various samples spanning different countries and trade data sources, and
alternative methodological choices.",2025
http://arxiv.org/abs/2510.25275v1,New methods to compensate artists in music streaming platforms,2025-10-29 08:36:25+00:00,"['Gustavo Bergantiños', 'Juan D. Moreno-Ternero']",econ.TH,"We study the problem of measuring the popularity of artists in music
streaming platforms and the ensuing methods to compensate them (from the
revenues platforms raise by charging users). We uncover the space of popularity
indices upon exploring the implications of several axioms capturing principles
with normative appeal. As a result, we characterize several families of
indices. Some of them are intimately connected to the Shapley value, the
central tool in cooperative game theory. Our characterizations might help to
address the rising concern in the music industry to explore new methods that
reward artists more appropriately. We actually connect our families to the new
royalties models, recently launched by Spotify and Deezer.",2025
http://arxiv.org/abs/2510.25066v1,Frequentist Persuasion,2025-10-29 01:09:43+00:00,"['Arnav Sood', 'James Best']",econ.TH,"A sender persuades a strategically naive decisionmaker (DM) by committing
privately to an experiment. Sender's choice of experiment is unknown to the DM,
who must form her posterior beliefs nonparametrically by applying some learning
rule to an IID sample of (state, message) realizations.
  We show that, given mild regularity conditions, the empirical payoff
functions hypo-converge to the full-information counterpart. This is sufficient
to ensure that payoffs and optimal signals converge to the Bayesian benchmark.
  For finite sample sizes, the force of this ""sampling friction"" is
nonmonotonic: it can induce more informative experiments than the Bayesian
benchmark in settings like the classic Prosecutor-Judge game, and less
revelation even in situations with perfectly aligned preferences. For many
problems with state-independent preferences, we show that there is an optimal
finite sample size for the DM. Although the DM would always prefer a larger
sample for a fixed experiment, this result holds because the sample size
affects sender's choice of experiment.
  Our results are robust to imperfectly informative feedback and the choice of
learning rule.",2025
http://arxiv.org/abs/2510.24990v1,The Economics of AI Training Data: A Research Agenda,2025-10-28 21:37:35+00:00,"['Hamidah Oderinwale', 'Anna Kazlauskas']",cs.CY,"Despite data's central role in AI production, it remains the least understood
input. As AI labs exhaust public data and turn to proprietary sources, with
deals reaching hundreds of millions of dollars, research across computer
science, economics, law, and policy has fragmented. We establish data economics
as a coherent field through three contributions. First, we characterize data's
distinctive properties -- nonrivalry, context dependence, and emergent rivalry
through contamination -- and trace historical precedents for market formation
in commodities such as oil and grain. Second, we present systematic
documentation of AI training data deals from 2020 to 2025, revealing persistent
market fragmentation, five distinct pricing mechanisms (from per-unit licensing
to commissioning), and that most deals exclude original creators from
compensation. Third, we propose a formal hierarchy of exchangeable data units
(token, record, dataset, corpus, stream) and argue for data's explicit
representation in production functions. Building on these foundations, we
outline four open research problems foundational to data economics: measuring
context-dependent value, balancing governance with privacy, estimating data's
contribution to production, and designing mechanisms for heterogeneous,
compositional goods.",2025
http://arxiv.org/abs/2510.24923v1,Automation Experiments and Inequality,2025-10-28 19:52:42+00:00,"['Seth Benzell', 'Kyle Myers']",econ.GN,"An increasingly large number of experiments study the labor productivity
effects of automation technologies such as generative algorithms. A popular
question in these experiments relates to inequality: does the technology
increase output more for high- or low-skill workers? The answer is often used
to anticipate the distributional effects of the technology as it continues to
improve. In this paper, we formalize the theoretical content of this empirical
test, focusing on automation experiments as commonly designed. Worker-level
output depends on a task-level production function, and workers are
heterogeneous in their task-level skills. Workers perform a task themselves, or
they delegate it to the automation technology. The inequality effect of
improved automation depends on the interaction of two factors: ($i$) the
correlation in task-level skills across workers, and ($ii$) workers' skills
relative to the technology's capability. Importantly, the sign of the
inequality effect is often non-monotonic -- as technologies improve, inequality
may decrease then increase, or vice versa. Finally, we use data and theory to
highlight cases when skills are likely to be positively or negatively
correlated. The model generally suggests that the diversity of automation
technologies will play an important role in the evolution of inequality.",2025
http://arxiv.org/abs/2510.24916v1,Productivity Beliefs and Efficiency in Science,2025-10-28 19:36:59+00:00,"['Fabio Bertolotti', 'Kyle Myers', 'Wei Yang Tham']",econ.GN,"We develop a method to estimate producers' productivity beliefs when output
quantities and input prices are unobservable, and we use it to evaluate the
market for science. Our model of researchers' labor supply shows how their
willingness to pay for inputs reveals their productivity beliefs. We estimate
the model's parameters using data from a nationally representative survey of
researchers and find the distribution of productivity to be very skewed. Our
counterfactuals indicate that a more efficient allocation of the current budget
could be worth billions of dollars. There are substantial gains from developing
new ways of identifying talented scientists.",2025
http://arxiv.org/abs/2510.24899v1,Estimating Nationwide High-Dosage Tutoring Expenditures: A Predictive Model Approach,2025-10-28 19:02:07+00:00,"['Jason Godfrey', 'Trisha Banerjee']",econ.GN,"This study applies an optimized XGBoost regression model to estimate
district-level expenditures on high-dosage tutoring from incomplete
administrative data. The COVID-19 pandemic caused unprecedented learning loss,
with K-12 students losing up to half a grade level in certain subjects. To
address this, the federal government allocated \$190 billion in relief. We know
from previous research that small-group tutoring, summer and after school
programs, and increased support staff were all common expenditures for
districts. We don't know how much was spent in each category. Using a custom
scraped dataset of over 7,000 ESSER (Elementary and Secondary School Emergency
Relief) plans, we model tutoring allocations as a function of district
characteristics such as enrollment, total ESSER funding, urbanicity, and school
count. Extending the trained model to districts that mention tutoring but omit
cost information yields an estimated aggregate allocation of approximately
\$2.2 billion. The model achieved an out-of-sample $R^2$=0.358, demonstrating
moderate predictive accuracy given substantial reporting heterogeneity.
Methodologically, this work illustrates how gradient-boosted decision trees can
reconstruct large-scale fiscal patterns where structured data are sparse or
missing. The framework generalizes to other domains where policy evaluation
depends on recovering latent financial or behavioral variables from
semi-structured text and sparse administrative sources.",2025
http://arxiv.org/abs/2510.24714v1,Machine-Learning-Assisted Comparison of Regression Functions,2025-10-28 17:59:15+00:00,"['Jian Yan', 'Zhuoxi Li', 'Yang Ning', 'Yong Chen']",stat.ME,"We revisit the classical problem of comparing regression functions, a
fundamental question in statistical inference with broad relevance to modern
applications such as data integration, transfer learning, and causal inference.
Existing approaches typically rely on smoothing techniques and are thus
hindered by the curse of dimensionality. We propose a generalized notion of
kernel-based conditional mean dependence that provides a new characterization
of the null hypothesis of equal regression functions. Building on this
reformulation, we develop two novel tests that leverage modern machine learning
methods for flexible estimation. We establish the asymptotic properties of the
test statistics, which hold under both fixed- and high-dimensional regimes.
Unlike existing methods that often require restrictive distributional
assumptions, our framework only imposes mild moment conditions. The efficacy of
the proposed tests is demonstrated through extensive numerical studies.",2025
http://arxiv.org/abs/2510.24496v1,Panel data models with randomly generated groups,2025-10-28 15:12:15+00:00,"['Jean-Pierre Florens', 'Anna Simoni']",econ.EM,"We develop a structural framework for modeling and inferring unobserved
heterogeneity in dynamic panel-data models. Unlike methods treating clustering
as a descriptive device, we model heterogeneity as arising from a latent
clustering mechanism, where the number of clusters is unknown and estimated.
Building on the mixture of finite mixtures (MFM) approach, our method avoids
the clustering inconsistency issues of Dirichlet process mixtures and provides
an interpretable representation of the population clustering structure. We
extend the Telescoping Sampler of Fruhwirth-Schnatter et al. (2021) to dynamic
panels with covariates, yielding an efficient MCMC algorithm that delivers full
Bayesian inference and credible sets. We show that asymptotically the posterior
distribution of the mixing measure contracts around the truth at parametric
rates in Wasserstein distance, ensuring recovery of clustering and structural
parameters. Simulations demonstrate strong finite-sample performance. Finally,
an application to the income-democracy relationship reveals latent
heterogeneity only when controlling for additional covariates.",2025
http://arxiv.org/abs/2510.24433v1,Nearest Neighbor Matching as Least Squares Density Ratio Estimation and Riesz Regression,2025-10-28 14:01:51+00:00,['Masahiro Kato'],econ.EM,"This study proves that Nearest Neighbor (NN) matching can be interpreted as
an instance of Riesz regression for automatic debiased machine learning. Lin et
al. (2023) shows that NN matching is an instance of density-ratio estimation
with their new density-ratio estimator. Chernozhukov et al. (2024) develops
Riesz regression for automatic debiased machine learning, which directly
estimates the Riesz representer (or equivalently, the bias-correction term) by
minimizing the mean squared error. In this study, we first prove that the
density-ratio estimation method proposed in Lin et al. (2023) is essentially
equivalent to Least-Squares Importance Fitting (LSIF) proposed in Kanamori et
al. (2009) for direct density-ratio estimation. Furthermore, we derive Riesz
regression using the LSIF framework. Based on these results, we derive NN
matching from Riesz regression. This study is based on our work Kato (2025a)
and Kato (2025b).",2025
http://arxiv.org/abs/2510.24388v1,A Characterization of Egalitarian and Proportional Sharing Principles: An Efficient Extension Operator Approach,2025-10-28 13:03:44+00:00,"['Yukihiko Funaki', 'Yukio Koriyama', 'Satoshi Nakada']",econ.TH,"Some well-known solutions for cooperative games with transferable utility
(TU-games), such as the Banzhaf value, the Myerson value, and the Aumann-Dreze
value, fail to satisfy efficiency, although they possess other desirable
properties. This paper proposes a new approach to restore efficiency by
extending any underlying solution to an efficient one, through what we call an
efficient extension operator. We consider novel axioms for an efficient
extension operator and characterize the egalitarian surplus sharing method and
the proportional sharing method in a unified manner. These results can be
considered as new justifications for the f-ESS values and the f-PS values
introduced by Funaki and Koriyama (2025), which are generalizations of the
equal surplus sharing value and the proportional sharing value. Our results
offer an additional rationale for the values with an arbitrary underlying
solution. As applications, we develop an efficient-fair extension of the
solutions for the TU-games with communication networks and its variant for
TU-games with coalition structures.",2025
http://arxiv.org/abs/2510.24362v1,Implicit quantile preferences of the Fed and the Taylor rule,2025-10-28 12:35:33+00:00,"['Gabriel Montes-Rojas', 'Fernando Toledo', 'Nicolás Bertholet', 'Kevin Corfield']",econ.GN,"We study optimal monetary policy when a central bank maximizes a quantile
utility objective rather than expected utility. In our framework, the central
bank's risk attitude is indexed by the quantile index level, providing a
transparent mapping between hawkish/dovish stances and attention to adverse
macroeconomic realizations. We formulate the infinite-horizon problem using a
Bellman equation with the quantile operator. Implementing an Euler-equation
approach, we derive Taylor-rule-type reaction functions. Using an indirect
inference approach, we derive a central bank risk aversion implicit quantile
index. An empirical implementation for the US is outlined based on reduced-form
laws of motion with conditional heteroskedasticity, enabling estimation of the
new monetary policy rule and its dependence on the Fed risk attitudes. The
results reveal that the Fed has mostly a dovish-type behavior but with some
periods of hawkish attitudes.",2025
http://arxiv.org/abs/2510.24344v1,Are They Willing to Participate? A Review on Behavioral Economics Approach to Voters Turnout,2025-10-28 12:10:25+00:00,['Mostafa Raeisi Sarkandiz'],econ.GN,"This article investigates the fundamental factors influencing the rate and
manner of Electoral participation with an economic model-based approach. In
this study, the structural parameters affecting people's decision making are
divided into two categories. The first category includes general topics such as
economic and livelihood status, cultural factors and, also, psychological
variables. In this section, given that voters are analyzed within the context
of consumer behavior theory, inflation and unemployment are considered as the
most important economic factors. The second group of factors focuses more on
the type of voting, with emphasis on government performance. Since the
incumbent government and its supportive voters are in a game with two Nash
equilibrium, and also because the voters in most cases are retrospect, the
government seeks to keep its position by a deliberate change in economic
factors, especially inflation and unemployment rates. Finally, to better
understand the issue, a hypothetical example is presented and analyzed in a
developing country in the form of a state-owned populist employment plan.",2025
http://arxiv.org/abs/2510.24266v1,The Role of Mathematical Folk Puzzles in Developing mathematical Thinking and Problem-Solving Skills,2025-10-28 10:25:16+00:00,"['Duaa Abdullah', 'Jasem Hamoud']",econ.TH,"This paper covers a variety of mathematical folk puzzles, including geometric
(Tangrams, dissection puzzles), logic, algebraic, probability (Monty Hall
Problem, Birthday Paradox), and combinatorial challenges (Eight Queens Puzzle,
Tower of Hanoi). It also explores modern modifications, such as digital and
gamified approaches, to improve student involvement and comprehension.
Furthermore, a novel concept, the ""Minimal Dissection Path Problem for
Polyominoes,"" is introduced and proven, demonstrating that the minimum number
of straight-line cuts required to dissect a polyomino of N squares into its
constituent units is $\mathrm{N}-1$. This problem, along with other puzzles,
offers practical classroom applications that reinforce core mathematical
concepts like area, spatial reasoning, and optimization, making learning both
enjoyable and effective.",2025
http://arxiv.org/abs/2510.24225v1,The Effects of Immigration on Places and People -- Identification and Interpretation,2025-10-28 09:36:47+00:00,"['Christian Dustmann', 'Sebastian Otten', 'Uta Schönberg', 'Jan Stuhler']",econ.GN,"Most studies on the labor market effects of immigration use repeated
cross-sectional data to estimate the effects of immigration on regions. This
paper shows that such regional effects are composites of effects that address
fundamental questions in the immigration debate but remain unidentified with
repeated cross-sectional data. We provide a unifying empirical framework that
decomposes the regional effects of immigration into their underlying components
and show how these are identifiable from data that track workers over time. Our
empirical application illustrates that such analysis yields a far more
informative picture of immigration's effects on wages, employment, and
occupational upgrading.",2025
http://arxiv.org/abs/2510.24174v1,Moment connectedness and driving factors in the energy-food nexus: A time-frequency perspective,2025-10-28 08:29:11+00:00,"['Yun-Shi Dai', 'Peng-Fei Dai', 'Stéphane Goutte', 'Duc Khuong Nguyen', 'Wei-Xing Zhou']",econ.GN,"With escalating macroeconomic uncertainty, the risk interlinkages between
energy and food markets have become increasingly complex, posing serious
challenges to global energy and food security. This paper proposes an
integrated framework combining the GJRSK model, the time-frequency
connectedness analysis, and the random forest method to systematically
investigate the moment connectedness within the energy-food nexus and explore
the key drivers of various spillover effects. The results reveal significant
multidimensional risk spillovers with pronounced time variation, heterogeneity,
and crisis sensitivity. Return and skewness connectedness are primarily driven
by short-term spillovers, kurtosis connectedness is more prominent over the
medium term, while volatility connectedness is dominated by long-term dynamics.
Notably, crude oil consistently serves as a central transmitter in diverse
connectedness networks. Furthermore, the spillover effects are influenced by
multiple factors, including macro-financial conditions, oil supply-demand
fundamentals, policy uncertainties, and climate-related shocks, with the core
drivers of connectedness varying considerably across different moments and
timescales. These findings provide valuable insights for the coordinated
governance of energy and food markets, the improvement of multilayered risk
early-warning systems, and the optimization of investment strategies.",2025
http://arxiv.org/abs/2510.25782v1,Short-Run Multi-Outcome Effects of Nightlife Regulation in San Juan,2025-10-28 04:57:47+00:00,['Jorge A. Arroyo'],econ.GN,"I evaluate San Juan, Puerto Rico's late-night alcohol sales ordinance using a
multi-outcome synthetic control that pools economic and public-safety series. I
show that a common-weight estimator clarifies mechanisms under low-rank outcome
structure. I find economically meaningful reallocations in targeted sectors --
restaurants and bars, gasoline and convenience, and hospitality employment --
while late-night public disorder arrests and violent crime show no clear
departures from pre-policy trends. The short post-policy window and small donor
pool limit statistical power; joint conformal and permutation tests do not
reject the null at conventional thresholds. I therefore emphasize effect
magnitudes, temporal persistence, and pre-trend fit over formal significance.
Code and diagnostics are available for replication.",2025
http://arxiv.org/abs/2510.24002v1,How Does Environmental Information Disclosure Affect Corporate Environmental Performance? Evidence from Chinese A-Share Listed Companies,2025-10-28 02:16:13+00:00,['Zehao Lin'],econ.GN,"Global climate warming and air pollution pose severe threats to economic
development and public safety, presenting significant challenges to sustainable
development worldwide. Corporations, as key players in resource utilization and
emissions, have drawn increasing attention from policymakers, researchers, and
the public regarding their environmental strategies and practices. This study
employs a two-way fixed effects panel model to examine the impact of
environmental information disclosure on corporate environmental performance,
its regional heterogeneity, and the underlying mechanisms. The results
demonstrate that environmental information disclosure significantly improves
corporate environmental performance, with the effect being more pronounced in
areas of high population density and limited green space. These findings
provide empirical evidence supporting the role of environmental information
disclosure as a critical tool for improving corporate environmental practices.
The study highlights the importance of targeted, region-specific policies to
maximize the effectiveness of disclosure, offering valuable insights for
promoting sustainable development through enhanced corporate transparency.",2025
http://arxiv.org/abs/2510.23951v1,Strategic Learning with Asymmetric Rationality,2025-10-28 00:09:51+00:00,"['Qingmin Liu', 'Yuyang Miao']",econ.TH,"This paper analyzes the dynamic interaction between a fully rational,
privately informed sender and a boundedly rational, uninformed receiver with
memory constraints. The sender controls the flow of information, while the
receiver designs a decision-making protocol, modeled as a finite-state machine,
that governs how information is interpreted, how internal memory states evolve,
and when and what decisions are made. The receiver must use the limited set of
states optimally, both to learn and to create incentives for the sender to
provide information. We show that behavior patterns such as information
avoidance, opinion polarization, and indecision arise as equilibrium responses
to asymmetric rationality. The model offers an expressive framework for
strategic learning and decision-making in environments with cognitive and
informational asymmetries, with applications to regulatory review and media
distrust.",2025
http://arxiv.org/abs/2510.23762v1,Control VAR: a counterfactual based approach to inference in macroeconomics,2025-10-27 18:45:40+00:00,['Raimondo Pala'],econ.EM,"This paper addresses the challenges of giving a causal interpretation to
vector autoregressions (VARs). I show that under independence assumptions VARs
can identify average treatment effects, average causal responses, or a mix of
the two, depending on the distribution of the policy. But what about situations
in which the economist cannot rely on independence assumptions? I propose an
alternative method, defined as control-VAR, which uses control variables to
estimate causal effects. Control-VAR can estimate average treatment effects on
the treated for dummy policies or average causal responses over time for
continuous policies.
  The advantages of control-based approaches are demonstrated by examining the
impact of natural disasters on the US economy, using Germany as a control.
Contrary to previous literature, the results indicate that natural disasters
have a negative economic impact without any cyclical positive effect. These
findings suggest that control-VARs provide a viable alternative to strict
independence assumptions, offering more credible causal estimates and
significant implications for policy design in response to natural disasters.",2025
http://arxiv.org/abs/2510.23540v1,The causal interpretation of panel vector autoregressions,2025-10-27 17:14:20+00:00,['Raimondo Pala'],econ.EM,"This paper discusses the different contemporaneous causal interpretations of
Panel Vector Autoregressions (PVAR). I show that the interpretation of PVARs
depends on the distribution of the causing variable, and can range from average
treatment effects, to average causal responses, to a combination of the two. If
the researcher is willing to postulate a no residual autocorrelation
assumption, and some units can be thought of as controls, PVAR can identify
average treatment effects on the treated. This method complements the toolkits
already present in the literature, such as staggered-DiD, or LP-DiD, as it
formulates assumptions in the residuals, and not in the outcome variables. Such
a method features a notable advantage: it allows units to be ``sparsely''
treated, capturing the impact of interventions on the innovation component of
the outcome variables. I provide an example related to the evaluation of the
effects of natural disasters economic activity at the weekly frequency in the
US.I conclude by discussing solutions to potential violations of the SUTVA
assumption arising from interference.",2025
